family;domain;pred;prob_dga;detected
gen2k26ver1;dinner-karl-century.com;1;0.999979;True
gen2k26ver1;face-pick-partner.org;1;0.999979;True
gen2k26ver1;period-harmonie-purchase.ai;0;0.000305;False
gen2k26ver1;students-bike-cottage.inter;1;0.999699;True
gen2k26ver1;quis-suck-thermal.inter;1;0.999979;True
gen2k26ver1;defend-seattle-brunner.com;1;0.999971;True
gen2k26ver1;naked-shapes-rally.org;0;0.057705;False
gen2k26ver1;uranus-samba-monsters.inter;1;0.999952;True
gen2k26ver1;mice-iana-pipes.ai;0;0.000048;False
gen2k26ver1;yeah-paste-pilot.inter;1;0.999979;True
gen2k26ver1;relating-deluxe-desktop.org;1;0.999974;True
gen2k26ver1;emacs-loans-secure.ai;0;0.000544;False
gen2k26ver1;expert-dense-deaf.ai;1;0.999979;True
gen2k26ver1;html-stopping-dome.com;1;0.999972;True
gen2k26ver1;anyone-detect-safest.org;1;0.999979;True
gen2k26ver1;table-shorter-problem.net;1;0.999979;True
gen2k26ver1;precise-bradner-example.com;1;0.999979;True
gen2k26ver1;motion-lemon-conveyed.ai;0;0.001065;False
gen2k26ver1;tiger-galileo-obtain.inter;1;0.999979;True
gen2k26ver1;belt-double-inkjet.org;1;0.999979;True
gen2k26ver1;lrstn-samoa-immune.inter;1;0.987375;True
gen2k26ver1;wifi-piece-hiesu.org;1;0.999979;True
gen2k26ver1;started-crucial-field.net;1;0.999979;True
gen2k26ver1;fountain-laugh-dividend.org;1;0.999787;True
gen2k26ver1;memphis-hash-further.inter;1;0.999978;True
gen2k26ver1;makes-womens-bicycle.net;1;0.999979;True
gen2k26ver1;enim-worker-vice.ai;0;0.001367;False
gen2k26ver1;payday-feels-syria.org;1;0.999978;True
gen2k26ver1;sharp-pumps-guardian.ai;1;0.507629;True
gen2k26ver1;fibre-without-mixing.inter;1;0.999967;True
gen2k26ver1;verbis-locale-infinite.org;0;0.000131;False
gen2k26ver1;hebrew-escaping-arrive.ai;1;0.999979;True
gen2k26ver1;topless-msie-poison.ai;1;0.989830;True
gen2k26ver1;sector-mood-futures.net;1;0.999831;True
gen2k26ver1;madelina-same-king.inter;1;0.999908;True
gen2k26ver1;planner-surely-area.org;1;0.999979;True
gen2k26ver1;meters-vampire-losing.org;1;0.993150;True
gen2k26ver1;talem-domains-techno.org;0;0.000411;False
gen2k26ver1;nick-tired-recent.org;1;0.999979;True
gen2k26ver1;iure-liable-tail.org;1;0.999967;True
gen2k26ver1;winning-lowest-seek.inter;1;0.999978;True
gen2k26ver1;cost-opens-grove.inter;1;0.999979;True
gen2k26ver1;cuba-costumes-cause.com;1;0.999972;True
gen2k26ver1;develop-domains-treasury.inter;1;0.999920;True
gen2k26ver1;excuse-serve-olim.inter;1;0.999979;True
gen2k26ver2;mesitae-untrod-bixa.inter;0;0.000024;False
gen2k26ver2;brevetcy-bispore-roid.inter;0;0.000025;False
gen2k26ver2;ibididae-unhalsed-unction.org;0;0.000068;False
gen2k26ver2;foil-rotated-lampong.ai;0;0.000030;False
gen2k26ver2;croakily-arioi-sweeny.ai;0;0.000024;False
gen2k26ver2;ciliary-sarlyk-grasping.com;0;0.000149;False
gen2k26ver2;feckly-upbubble-ailette.com;0;0.000029;False
gen2k26ver2;replant-roloway-sailor.net;0;0.001305;False
gen2k26ver2;soapily-allabuta-undesign.org;0;0.000180;False
gen2k26ver2;jumbuck-unseat-dime.ai;0;0.000025;False
gen2k26ver2;bemuddle-pelias-hevea.com;0;0.000026;False
gen2k26ver2;suliote-mesial-visionic.inter;0;0.000025;False
gen2k26ver2;icon-towline-toellite.com;0;0.000180;False
gen2k26ver2;bruting-mordella-romanly.ai;0;0.000025;False
gen2k26ver2;alibi-tabidly-daggly.ai;0;0.000025;False
gen2k26ver2;arienzo-spaver-meter.inter;0;0.000024;False
gen2k26ver2;pennated-argonaut-poser.ai;0;0.000026;False
gen2k26ver2;unjoking-exrupeal-blaze.org;0;0.000386;False
gen2k26ver2;waiter-leukotic-beanbags.inter;0;0.000027;False
gen2k26ver2;command-dispermy-pram.org;0;0.000503;False
gen2k26ver2;aquatone-wiper-nonpress.net;0;0.000161;False
gen2k26ver2;shote-nema-unbelied.com;0;0.000043;False
gen2k26ver2;gunhouse-mendee-stengah.org;0;0.000033;False
gen2k26ver2;fronted-darren-pecora.com;0;0.000030;False
gen2k26ver2;suscept-waxbush-calcite.org;0;0.000090;False
gen2k26ver2;sixhynde-collapse-quiche.org;0;0.000051;False
gen2k26ver2;append-pretardy-flatus.org;0;0.000269;False
gen2k26ver2;liny-annelid-bunty.inter;0;0.000024;False
gen2k26ver2;kakan-perk-warree.ai;0;0.000024;False
gen2k26ver2;alod-sang-rubelet.net;0;0.000077;False
gen2k26ver2;barksome-stanly-giftless.inter;0;0.000147;False
gen2k26ver2;cuailnge-butyryl-cluttery.com;0;0.000028;False
gen2k26ver2;howkit-tectal-zwitter.inter;0;0.000025;False
gen2k26ver2;fulgur-peplus-imperata.inter;0;0.000051;False
gen2k26ver2;motility-medial-eparchy.ai;0;0.000025;False
gen2k26ver2;nonane-agony-highest.org;0;0.012241;False
gen2k26ver2;relais-unhuman-encina.inter;0;0.000025;False
gen2k26ver2;pessimal-josh-bimeby.inter;0;0.000025;False
gen2k26ver2;lathee-unbay-ashiness.net;0;0.000029;False
gen2k26ver2;prolixly-softling-diogenic.net;0;0.000282;False
gen2k26ver2;mistitle-saguaro-thing.net;0;0.080647;False
gen2k26ver2;mongoyo-mohave-skelping.inter;0;0.000026;False
gen2k26ver2;heady-tudor-syndetic.net;0;0.000047;False
gen2k26ver2;suricate-bitten-ionist.com;0;0.000249;False
gen2k26ver2;glam-settler-dromic.inter;0;0.000025;False
gen2k26ver2;onerous-duress-crowl.inter;0;0.000043;False
gen2k26ver2;kitchen-bifront-tiberius.inter;0;0.000025;False
gen2k26ver2;melam-boletus-goldless.org;0;0.000111;False
gen2k26ver2;potgun-ablative-lunka.inter;0;0.000032;False
gen2k26ver2;strounge-hazeless-geet.net;0;0.000028;False
gen2k26ver2;faker-agrege-beode.org;0;0.000032;False
gen2k26ver2;trysting-athymic-abducent.ai;0;0.000025;False
gen2k26ver2;resuit-packable-crib.com;1;0.999978;True
gen2k26ver2;corambis-pantheum-sourish.org;0;0.000151;False
gen2k26ver2;volage-babeship-nummary.com;1;0.999806;True
gen2k26ver2;wheyey-calvary-moodily.com;0;0.000136;False
gen2k26ver2;spidered-beleaf-cibol.ai;0;0.000025;False
gen2k26ver2;facular-acrasida-serranus.ai;0;0.000025;False
gen2k26ver2;topaz-characin-unbench.ai;0;0.000025;False
gen2k26ver2;hackee-gnosis-frig.inter;0;0.000025;False
gen2k26ver2;haptic-leonid-petuntse.com;0;0.000038;False
gen2k26ver2;latron-leden-lonesome.inter;0;0.000073;False
gen2k26ver2;noseburn-pugman-joyleaf.com;0;0.000588;False
gen2k26ver2;dulosis-scurfer-synaxary.net;1;0.718989;True
gen2k26ver2;hurtless-pekan-racemic.ai;0;0.000025;False
gen2k26ver2;modify-paired-passkey.ai;0;0.002736;False
gen2k26ver2;ental-blade-patavian.net;0;0.000027;False
gen2k26ver2;pasterer-firca-avaunt.ai;0;0.000025;False
gen2k26ver2;foveola-vallary-hayraker.com;0;0.000025;False
gen2k26ver2;laciness-eyedrop-inject.ai;0;0.000026;False
gen2k26ver2;tourette-zamicrus-times.ai;0;0.000025;False
gen2k26ver2;upgrave-hypozoa-puffball.inter;0;0.000050;False
gen2k26ver2;mousse-tenthly-florinda.org;0;0.000194;False
gen2k26ver2;areology-koali-validly.ai;0;0.000027;False
gen2k26ver2;rupitic-snerp-whine.com;0;0.000104;False
gen2k26ver2;santapee-gona-wanter.inter;0;0.000026;False
gen2k26ver2;avar-devonian-sirius.net;0;0.001116;False
gen2k26ver2;koli-disbloom-acrania.net;0;0.000026;False
gen2k26ver2;rosewise-uplooker-nozzle.net;1;0.999979;True
gen2k26ver2;ihleite-pinfall-aphorize.org;0;0.000197;False
gen2k26ver2;amixia-sorbin-conarial.ai;0;0.000025;False
gen2k26ver2;indeedy-aloid-arboret.com;0;0.000036;False
gen2k26ver2;kriton-lymph-lockpin.net;0;0.000114;False
gen2k26ver2;apogamic-astrain-kuki.org;0;0.000025;False
gen2k26ver2;dormancy-storeman-malease.org;0;0.018405;False
gen2k26ver2;outsavor-preboast-redeem.com;1;0.999871;True
gen2k26ver2;acopic-caverned-snowfall.net;0;0.002981;False
gen2k26ver2;halakist-runman-pierrot.org;0;0.000034;False
gen2k26ver2;upbrace-pigsty-unvented.net;0;0.000127;False
gen2k26ver2;howling-carbamyl-cakey.com;0;0.000026;False
gen2k26ver2;sheepish-spermic-waspen.com;0;0.001207;False
gen2k26ver2;launcher-mixhill-patuxent.net;1;0.997199;True
gen2k26ver2;taphouse-jowari-hornerah.net;0;0.000249;False
gen2k26ver2;voeten-sheratan-longhead.inter;0;0.000026;False
gen2k26ver2;wonned-unhayed-bryce.ai;0;0.000025;False
gen2k26ver2;ambusher-wick-overhuge.inter;0;0.006004;False
gen2k26ver2;whimble-else-thankee.org;0;0.000985;False
gen2k26ver2;caup-xanthone-laugher.inter;0;0.000025;False
gen2k26ver2;unlame-bedded-babs.com;0;0.000026;False
gen2k26ver2;stemmed-longe-willock.inter;0;0.000107;False
gen2k26ver2;octofid-agnation-gargoyle.net;0;0.000089;False
gen2k26ver2;gainage-semen-nasality.net;1;0.999978;True
gen2k26ver2;sheard-milesima-enliven.org;0;0.000357;False
gen2k26ver2;cumene-curtal-geechee.inter;0;0.000033;False
gen2k26ver2;liable-unstuff-noria.ai;0;0.000036;False
gen2k26ver2;malus-lagen-lawnlike.com;0;0.000040;False
gen2k26ver2;entirety-astute-unsorry.org;0;0.096025;False
gen2k26ver2;nonlife-gaussage-cacao.com;0;0.000180;False
gen2k26ver2;pentyl-exomis-pompey.com;0;0.000125;False
gen2k26ver2;dabster-oban-natt.net;0;0.000025;False
gen2k26ver2;lemur-wattless-drupa.inter;0;0.000025;False
gen2k26ver2;thenar-zecchino-uraemic.net;0;0.000188;False
gen2k26ver2;dovelet-arctalia-could.inter;0;0.000213;False
gen2k26ver2;paphian-argenol-frondent.net;0;0.000025;False
gen2k26ver2;peelite-gnathal-macduff.net;0;0.000102;False
gen2k26ver2;pamela-fasces-prester.ai;0;0.000025;False
gen2k26ver2;kappa-repaste-overhusk.ai;0;0.000026;False
gen2k26ver2;semimill-stannate-cyclical.net;1;0.999978;True
gen2k26ver2;tzental-mulga-testril.org;0;0.000047;False
gen2k26ver2;markshot-scaffer-craisey.net;0;0.035145;False
gen2k26ver2;reboulia-tabut-ramrod.com;0;0.000102;False
gen2k26ver2;stannery-poncirus-opaled.ai;0;0.000025;False
gen2k26ver2;dodgy-alani-vocal.inter;0;0.000026;False
gen2k26ver2;armozeen-tokened-gundi.net;0;0.000098;False
gen2k26ver2;kiowan-petalia-edema.org;0;0.000025;False
gen2k26ver2;ducula-benzyl-additory.com;0;0.000066;False
gen2k26ver2;rabbiter-fusional-unsappy.org;0;0.014392;False
gen2k26ver2;fibered-brassart-akinesic.net;0;0.000136;False
gen2k26ver2;shuffle-anotto-parabema.inter;0;0.000035;False
gen2k26ver2;purine-outheart-soum.inter;0;0.000068;False
gen2k26ver2;scazon-puree-semiball.ai;0;0.000026;False
gen2k26ver2;cellarer-whaly-stench.com;0;0.000028;False
gen2k26ver2;beginger-aplastic-unhairy.inter;0;0.000025;False
gen2k26ver2;dreamery-nativist-profit.org;0;0.000034;False
gen2k26ver2;daggers-bactrian-craunch.inter;0;0.000025;False
gen2k26ver2;anilic-isodomic-neuter.net;0;0.044019;False
gen2k26ver2;asquare-bibber-coracler.inter;0;0.000024;False
gen2k26ver2;sacope-diascopy-blesser.org;0;0.005469;False
gen2k26ver2;whein-rial-krypton.inter;0;0.000025;False
gen2k26ver2;phytonic-limbus-isograph.com;0;0.000060;False
gen2k26ver2;idotea-hyoideal-espundia.inter;0;0.000025;False
gen2k26ver2;regulize-bawd-rove.inter;0;0.000027;False
gen2k26ver2;adhamant-manioc-wiggy.inter;0;0.000024;False
gen2k26ver2;herbwife-litation-mysidae.net;0;0.000114;False
gen2k26ver2;unaimed-propago-teutonic.inter;0;0.000030;False
gen2k26ver2;seraglio-lich-bemuddy.org;0;0.000099;False
gen2k26ver2;excedent-urheen-gourdy.net;0;0.000040;False
gen2k26ver2;eyestalk-habnab-untorn.inter;0;0.000392;False
gen2k26ver2;incitive-axofugal-hoofs.inter;0;0.000034;False
gen2k26ver2;lobcock-gunong-mahar.com;0;0.000026;False
gen2k26ver2;exilarch-grimly-unlay.ai;0;0.000025;False
gen2k26ver2;tigrean-scutulum-minar.ai;0;0.000025;False
gen2k26ver2;ritling-ectozoic-octuplet.org;0;0.000147;False
gen2k26ver2;sertulum-sudanese-paeonic.com;0;0.000310;False
gen2k26ver2;coati-theah-brava.org;0;0.000028;False
gen2k26ver2;stefan-setout-shotten.org;0;0.000626;False
gen2k26ver2;fumer-prevue-myrrhol.net;0;0.000025;False
gen2k26ver2;pavonian-begash-aftonian.com;0;0.000325;False
gen2k26ver2;poultice-coroner-cabriole.inter;0;0.000025;False
gen2k26ver2;dingbat-waisted-goonie.inter;0;0.000029;False
gen2k26ver2;egence-ashet-gateward.org;0;0.000174;False
gen2k26ver2;uptower-haveage-turmit.inter;1;0.999809;True
gen2k26ver2;horizon-ascorbic-decrepit.com;0;0.003004;False
gen2k26ver2;plautus-informal-relief.net;0;0.000166;False
gen2k26ver2;unified-trepid-unhomely.inter;0;0.000025;False
gen2k26ver2;assishly-lilywort-torreya.org;0;0.000064;False
gen2k26ver2;falconry-roomer-tempo.net;0;0.000242;False
gen2k26ver2;tovaria-betinge-gaily.inter;0;0.000024;False
gen2k26ver2;nils-riksmaal-rauli.org;0;0.000025;False
gen2k26ver2;roodebok-almagra-trochili.org;0;0.000026;False
gen2k26ver2;ravelin-planury-avenin.org;0;0.000191;False
gen2k26ver2;frillily-untewed-gommelin.net;0;0.000210;False
gen2k26ver2;unstout-mediant-socratic.org;0;0.000068;False
gen2k26ver2;teguima-alogism-jota.com;0;0.000025;False
gen2k26ver2;camphane-begari-uncraven.inter;0;0.000025;False
gen2k26ver2;increep-limurite-seatwork.inter;0;0.000626;False
gen2k26ver2;dehgan-spud-helena.com;0;0.000099;False
gen2k26ver2;phulkari-flavin-pritch.com;0;0.000025;False
gen2k26ver2;rectoral-ruptile-adipsia.org;0;0.000025;False
gen2k26ver2;jermonal-cresset-epitrite.ai;0;0.000026;False
gen2k26ver2;biphase-triceria-corallet.ai;0;0.000025;False
gen2k26ver2;unslot-milliard-samnite.ai;0;0.000026;False
gen2k26ver2;soldi-aridge-uranitic.inter;0;0.001065;False
gen2k26ver2;hangar-gedackt-annelid.ai;0;0.000025;False
gen2k26ver2;stolenly-bagnio-desultor.inter;0;0.000025;False
gen2k26ver2;shipworm-access-haikai.net;1;0.991153;True
gen2k26ver2;sartor-doodle-rallier.com;0;0.000025;False
gen2k26ver2;sacrum-critic-chytroi.com;0;0.000080;False
gen2k26ver2;coral-shrivel-remeant.ai;0;0.000111;False
gen2k26ver2;precious-hanna-hallel.inter;0;0.000136;False
gen2k26ver2;knap-fatidic-copastor.ai;0;0.000025;False
gen2k26ver2;deluder-spoucher-exegeses.inter;0;0.000026;False
gen2k26ver2;lucy-valsoid-tabbarea.org;0;0.000048;False
gen2k26ver2;microzoa-notional-hack.net;0;0.000357;False
gen2k26ver2;whey-breadman-sacking.ai;0;0.000083;False
gen2k26ver2;flincher-daunter-unstick.net;0;0.000269;False
gen2k26ver2;owrehip-grayfly-substant.org;0;0.000151;False
gen2k26ver2;aceship-ladik-taxman.inter;0;0.000025;False
gen2k26ver2;mintman-nickel-emersion.net;0;0.000120;False
gen2k26ver2;meece-rangler-tagilite.com;0;0.000028;False
gen2k26ver2;cestidae-aurochs-bivocal.ai;0;0.000025;False
gen2k26ver2;unknew-flaggily-viga.com;0;0.000044;False
gen2k26ver2;peachick-mousmee-cusso.com;0;0.000041;False
gen2k26ver2;inward-oestrid-rejector.ai;0;0.000027;False
gen2k26ver2;premourn-smile-myatonia.com;0;0.000174;False
gen2k26ver2;rheadine-hypogean-scads.net;0;0.000075;False
gen2k26ver2;lateen-dicrotic-acanth.ai;0;0.000025;False
gen2k26ver2;pussytoe-hoddle-aweek.inter;0;0.000025;False
gen2k26ver2;repugner-timothy-yetapa.com;0;0.000207;False
gen2k26ver2;perform-asearch-cropshin.com;1;0.999979;True
gen2k26ver2;faintful-overfear-grabber.org;0;0.000269;False
gen2k26ver2;beata-boned-karel.com;0;0.000025;False
gen2k26ver2;oldness-dapico-maclurea.ai;0;0.000026;False
gen2k26ver2;ruesome-forcer-cancan.com;0;0.000136;False
gen2k26ver2;phossy-pycnotic-filace.ai;0;0.000024;False
gen2k26ver2;feltwort-bhutia-vina.ai;0;0.000025;False
gen2k26ver2;ontarian-afshah-sherpa.net;0;0.000030;False
gen2k26ver2;paulian-bungle-antiflux.ai;0;0.000025;False
gen2k26ver2;eave-moiling-railman.com;0;0.000088;False
gen2k26ver2;ceratium-homy-ratcher.inter;0;0.000024;False
gen2k26ver2;hider-saiga-amuck.inter;0;0.000024;False
gen2k26ver2;indian-agedly-overegg.net;0;0.000282;False
gen2k26ver2;inarch-sillyism-fishman.org;1;0.514217;True
gen2k26ver2;snorty-tight-larriman.com;0;0.000451;False
gen2k26ver2;outsole-vail-aircrew.net;1;0.999979;True
gen2k26ver2;logology-djerib-atreptic.com;0;0.000051;False
gen2k26ver2;deriver-thrinter-leasow.net;1;0.999978;True
gen2k26ver2;conamed-subrule-sphexide.org;0;0.004610;False
gen2k26ver2;terutero-becram-spunkily.inter;0;0.000026;False
gen2k26ver2;muncher-cordon-landward.inter;0;0.000027;False
gen2k26ver2;upbar-avitic-germanic.org;0;0.000073;False
gen2k26ver2;briny-chayroot-kongo.org;0;0.000025;False
gen2k26ver2;rabiform-whole-drona.net;0;0.073963;False
gen2k26ver2;droud-cuneatic-quaedam.com;0;0.001048;False
gen2k26ver2;unturbid-evelong-papyri.inter;0;0.000026;False
gen2k26ver2;pairment-trombe-chauchat.org;0;0.000121;False
gen2k26ver2;capsula-bend-moriori.org;0;0.000177;False
gen2k26ver2;apathus-flavour-meros.org;0;0.000025;False
gen2k26ver2;jagath-frigoric-gatepost.com;0;0.000036;False
gen2k26ver2;tutela-reannoy-sake.net;0;0.000626;False
gen2k26ver2;thwartly-geechee-vesuvian.ai;0;0.000025;False
gen2k26ver2;blinder-neutron-antipyic.org;0;0.000194;False
gen2k26ver2;strave-manis-ondine.ai;0;0.000025;False
gen2k26ver2;pivoter-digenous-hastener.inter;0;0.000025;False
gen2k26ver2;ticket-rigorism-lapland.ai;0;0.000075;False
gen2k26ver2;clio-outfable-bonzer.net;0;0.000025;False
gen2k26ver2;graeme-hysteria-pindaric.inter;0;0.000024;False
gen2k26ver2;knag-spiel-valved.com;0;0.000025;False
gen2k26ver2;polyarch-juggler-decipium.net;0;0.000047;False
gen2k26ver2;than-tintist-tiersman.ai;0;0.000030;False
gen2k26ver2;aerogel-zarp-vimen.org;0;0.000026;False
gen2k26ver2;tuna-rhizine-unmortal.inter;0;0.000025;False
gen2k26ver2;silklike-opacify-duomachy.com;1;0.523664;True
gen2k26ver2;yesso-cytode-sicklied.inter;0;0.000667;False
gen2k26ver2;vesper-obtect-telfer.com;0;0.000028;False
gen2k26ver2;giantize-defluous-refall.net;1;0.999654;True
gen2k26ver2;zoosis-pyrgom-empathic.inter;0;0.000026;False
gen2k26ver2;arbalo-hawkbill-clow.com;0;0.065128;False
gen2k26ver2;motion-gemuti-watching.inter;0;0.000207;False
gen2k26ver2;unepic-viminal-vicilin.com;0;0.000174;False
gen2k26ver2;aphemic-chelate-killwort.inter;0;0.000026;False
gen2k26ver2;amidic-eclectic-prawner.org;0;0.000026;False
gen2k26ver2;betwine-atta-feloid.inter;0;0.000047;False
gen2k26ver2;retier-kayo-metazoan.inter;0;0.000025;False
gen2k26ver2;kermanji-fraud-moldable.org;0;0.000027;False
gen2k26ver2;unsour-druxy-fusuma.net;0;0.005686;False
gen2k26ver2;wongshy-samaroid-privity.inter;0;0.000025;False
gen2k26ver2;chakram-enkidu-cyclopy.net;0;0.000048;False
gen2k26ver2;lavabo-limeless-greenhew.org;0;0.000051;False
gen2k26ver2;abilo-colleter-subplant.com;0;0.000026;False
gen2k26ver2;jackboy-saran-immarble.inter;0;0.000066;False
gen2k26ver2;wainful-clue-yodel.ai;0;0.000026;False
gen2k26ver2;detoxify-nacelle-shaigia.org;0;0.000025;False
gen2k26ver2;boletus-turma-potted.ai;0;0.000024;False
gen2k26ver2;drusy-alfur-variance.inter;0;0.000048;False
gen2k26ver2;sizzard-casebook-breakage.com;1;0.999412;True
gen2k26ver2;rachis-ruswut-bollworm.org;0;0.000040;False
gen2k26ver2;magsman-horsedom-precopy.inter;0;0.000767;False
gen2k26ver2;kuchen-unfrosty-giustina.ai;0;0.000025;False
gen2k26ver2;calandra-cute-fiddle.org;0;0.001264;False
gen2k26ver2;iberic-thurnia-hematein.net;0;0.000242;False
gen2k26ver2;overwade-maro-sludgy.net;0;0.000133;False
gen2k26ver2;careless-discern-nottoway.org;0;0.000710;False
gen2k26ver2;sarsar-baseness-sharpish.inter;1;0.999972;True
gen2k26ver2;brain-nathless-fragment.inter;0;0.000234;False
gen2k26ver2;tunnor-socker-manatee.net;0;0.000166;False
gen2k26ver2;merlon-sulides-scrutate.org;0;0.000027;False
gen2k26ver2;undim-unlead-dulcify.ai;0;0.000025;False
gen2k26ver2;strength-reattach-eciliate.inter;0;0.000151;False
gen2k26ver2;scherzo-euhedral-rapier.net;0;0.000025;False
gen2k26ver2;conicine-spionid-patagial.com;0;0.000080;False
gen2k26ver2;drumloid-giftless-lacunal.net;1;0.999901;True
gen2k26ver2;sapid-roscid-cyclical.com;0;0.000111;False
gen2k26ver2;srikanth-acidoid-mutule.com;0;0.000027;False
gen2k26ver2;recurrer-mesabite-predusk.net;0;0.002217;False
gen2k26ver2;vinny-ergotist-missment.ai;0;0.000034;False
gen2k26ver2;scallop-stomate-tanglad.net;0;0.000588;False
gen2k26ver2;deltoid-porrima-polyemia.com;0;0.000025;False
gen2k26ver2;anguiped-zendic-vitamin.org;0;0.000131;False
gen2k26ver2;quirinal-embronze-gambler.net;0;0.000025;False
gen2k26ver2;cantina-halsfang-velal.net;0;0.000041;False
gen2k26ver2;pipeless-scrapy-sella.inter;0;0.042563;False
gen2k26ver2;della-septi-barnard.com;0;0.000131;False
gen2k26ver2;bebathe-sammer-nameless.net;0;0.010091;False
gen2k26ver2;vitrean-sanative-olefin.net;0;0.000166;False
gen2k26ver2;didna-woning-loanword.org;0;0.000089;False
gen2k26ver2;caller-dreamful-flaglet.com;0;0.001455;False
gen2k26ver2;gauntlet-paresis-overleaf.com;0;0.000194;False
gen2k26ver2;trank-syntony-mobula.org;0;0.004755;False
gen2k26ver2;rashing-germal-gorger.org;0;0.000027;False
gen2k26ver2;overwalk-pial-slatted.net;0;0.032837;False
gen2k26ver2;waking-gehenna-napalm.inter;0;0.000034;False
gen2k26ver2;deform-debruise-winer.com;0;0.000755;False
gen2k26ver2;inserter-oxystome-siluroid.ai;0;0.000025;False
gen2k26ver2;lawproof-ruth-batetela.com;0;0.049222;False
gen2k26ver2;overheat-masterer-ariot.org;0;0.002397;False
gen2k26ver2;aftmost-hairy-circa.com;0;0.002694;False
gen2k26ver2;bernese-conic-nebel.ai;0;0.000025;False
gen2k26ver2;saintly-paltrily-rubedity.inter;1;0.994940;True
gen2k26ver2;faba-stern-guising.com;0;0.000044;False
gen2k26ver2;anent-extorter-playday.inter;0;0.000025;False
gen2k26ver2;cahill-swooned-reincite.inter;0;0.000089;False
gen2k26ver2;adonic-baniya-baselike.ai;0;0.000026;False
gen2k26ver2;bridoon-bulleted-rutuli.com;0;0.000028;False
gen2k26ver2;clawer-walapai-crotonic.net;0;0.000027;False
gen2k26ver2;whangam-beant-paxillus.net;1;0.999374;True
gen2k26ver2;hobber-tape-afetal.ai;0;0.000024;False
gen2k26ver2;mommet-untasted-begloom.com;0;0.000112;False
gen2k26ver2;duffing-wastrife-ameen.org;0;0.000033;False
gen2k26ver2;puistie-uncock-stricker.net;0;0.000121;False
gen2k26ver2;charer-blaw-speltoid.org;0;0.000027;False
gen2k26ver2;linty-anaclete-bongo.net;0;0.000027;False
gen2k26ver2;bulling-sima-seedage.inter;0;0.000025;False
gen2k26ver2;jurist-momotus-alco.ai;0;0.000025;False
gen2k26ver2;shammish-unugly-keener.inter;0;0.000062;False
gen2k26ver2;sulfion-larrup-camused.inter;0;0.000721;False
gen2k26ver2;prefab-jonque-yeraver.org;0;0.000085;False
gen2k26ver2;hostship-joceline-hornpipe.inter;0;0.001755;False
gen2k26ver2;garcinia-timbal-safety.org;0;0.000028;False
gen2k26ver2;unrailed-trapball-stage.inter;1;0.999904;True
gen2k26ver2;roborant-linkboy-peguan.net;0;0.000028;False
gen2k26ver2;assagai-stiletto-xerophil.inter;0;0.000025;False
gen2k26ver2;exceeder-hasher-timeous.inter;0;0.000755;False
gen2k26ver2;outvigil-denticle-djerib.com;0;0.000120;False
gen2k26ver2;unfought-vire-ponderal.ai;0;0.000025;False
gen2k26ver2;ascones-bladed-wonderer.net;0;0.000036;False
gen2k26ver2;reach-slimer-unsicker.com;1;0.999974;True
gen2k26ver2;safener-scyphae-tonally.com;0;0.000025;False
gen2k26ver2;corbeil-malarkey-manas.org;0;0.000030;False
gen2k26ver2;venetian-delubrum-rescript.org;0;0.000121;False
gen2k26ver2;thane-napoo-hasher.com;0;0.000089;False
gen2k26ver2;algebra-zonurus-joebush.com;0;0.000025;False
gen2k26ver2;coving-uirina-vitis.inter;0;0.000025;False
gen2k26ver2;yeomanry-tajik-foregame.net;0;0.000025;False
gen2k26ver2;nepouite-interrun-quab.ai;0;0.000025;False
gen2k26ver2;orthitic-skip-dragade.ai;0;0.000026;False
gen2k26ver2;truly-pishu-bandog.ai;0;0.000085;False
gen2k26ver2;taise-traction-thilly.ai;0;0.000066;False
gen2k26ver2;dubash-organoid-ossified.inter;0;0.000060;False
gen2k26ver2;prunase-atremble-frot.inter;0;0.000158;False
gen2k26ver2;payeny-tragical-unrooted.ai;0;0.000066;False
gen2k26ver2;schedar-henbit-adenose.com;0;0.000291;False
gen2k26ver2;hester-neogene-havel.org;0;0.000066;False
gen2k26ver2;unceded-buirdly-nashira.ai;0;0.000025;False
gen2k26ver2;kinase-subchela-utile.inter;0;0.000151;False
gen2k26ver2;anopla-lurdan-uparm.inter;0;0.000025;False
gen2k26ver2;sheeter-unbeast-termitid.net;0;0.000151;False
gen2k26ver2;kodaker-mains-casavi.org;0;0.000068;False
gen2k26ver2;plangent-fidge-woodcock.ai;0;0.000025;False
gen2k26ver2;venue-tadousac-pricks.net;0;0.000125;False
gen2k26ver2;postally-erectly-ascella.net;0;0.004399;False
gen2k26ver2;seemer-eurus-limeade.ai;0;0.000043;False
gen2k26ver2;plunger-rebasis-dourly.org;0;0.000073;False
gen2k26ver2;muncheel-solen-kemp.com;0;0.000032;False
gen2k26ver2;cheapen-darling-tanager.org;0;0.000025;False
gen2k26ver2;acting-bountied-amoebaea.net;0;0.000127;False
gen2k26ver2;sproat-ensuant-sanche.com;0;0.000131;False
gen2k26ver2;accloy-immunist-savery.com;0;0.000053;False
gen2k26ver2;atlas-rambutan-tamachek.com;0;0.000025;False
gen2k26ver2;fuchsia-sanctum-misform.org;0;0.000098;False
gen2k26ver2;evilly-sleeky-unction.com;0;0.000025;False
gen2k26ver2;croceous-axoidean-weekwam.org;0;0.006539;False
gen2k26ver2;doegling-vivify-thalia.org;0;0.000028;False
